10_pattern,10_prize,10_total,10_winners,11_pattern,11_prize,11_total,11_winners,12_pattern,12_prize,12_total,12_winners,1_pattern,1_prize,1_total,1_winners,2_pattern,2_prize,2_total,2_winners,3_pattern,3_prize,3_total,3_winners,4_pattern,4_prize,4_total,4_winners,5_pattern,5_prize,5_total,5_winners,6_pattern,6_prize,6_total,6_winners,7_pattern,7_prize,7_total,7_winners,8_pattern,8_prize,8_total,8_winners,9_pattern,9_prize,9_total,9_winners,draw_date,draw_id,game,letter,numbers,raw_text,source,super_prize_pattern,super_prize_prize,super_prize_total,super_prize_winners,url
First 2 Numbers Correct,Rs. 80.00,"Rs. 774,560.00",9682,First Number Correct,Rs. 40.00,"Rs. 3,527,960.00",88199,Letter Correct,Rs. 40.00,"Rs. 1,410,920.00",35273,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,440,000.00",96,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,958,000.00",979,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,962,000.00",9810,Last Number Correct,Rs. 40.00,"Rs. 3,876,400.00",96910,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 184,000.00",92,First 3 Numbers Correct,Rs. 200.00,"Rs. 199,000.00",995,2025-10-03,5971,mahajana_sampatha,N,03;08;03;08;04;00,"5971 Friday October 03, 2025 N 3 8 3 8 4 0",nlb,Letter and 6 Numbers Correct,"Rs. 31,750,704.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 770,400.00",9630,First Number Correct,Rs. 40.00,"Rs. 3,498,480.00",87462,Letter Correct,Rs. 40.00,"Rs. 1,405,960.00",35149,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,000,000.00",10,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,485,000.00",99,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,944,000.00",972,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,947,400.00",9737,Last Number Correct,Rs. 40.00,"Rs. 3,853,720.00",96343,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,100,000.00",11,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 188,000.00",94,First 3 Numbers Correct,Rs. 200.00,"Rs. 191,600.00",958,2025-10-02,5970,mahajana_sampatha,N,09;07;06;03;05;08,"5970 Thursday October 02, 2025 N 9 7 6 3 5 8",nlb,Letter and 6 Numbers Correct,"Rs. 31,402,096.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 770,800.00",9635,First Number Correct,Rs. 40.00,"Rs. 3,504,600.00",87615,Letter Correct,Rs. 40.00,"Rs. 1,400,400.00",35010,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,000,000.00",10,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,470,000.00",98,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,944,000.00",972,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,947,600.00",9738,Last Number Correct,Rs. 40.00,"Rs. 3,858,200.00",96455,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 210,000.00",105,First 3 Numbers Correct,Rs. 200.00,"Rs. 194,000.00",970,2025-10-01,5969,mahajana_sampatha,X,06;02;02;00;02;05,"5969 Wednesday October 01, 2025 X 6 2 2 0 2 5",nlb,Letter and 6 Numbers Correct,"Rs. 31,011,216.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 778,960.00",9737,First Number Correct,Rs. 40.00,"Rs. 3,512,840.00",87821,Letter Correct,Rs. 40.00,"Rs. 1,405,880.00",35147,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,000,000.00",10,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,470,000.00",98,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,938,000.00",969,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,956,200.00",9781,Last Number Correct,Rs. 40.00,"Rs. 3,870,440.00",96761,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,100,000.00",11,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 188,000.00",94,First 3 Numbers Correct,Rs. 200.00,"Rs. 193,400.00",967,2025-09-30,5968,mahajana_sampatha,N,01;04;04;09;03;04,"5968 Tuesday September 30, 2025 N 1 4 4 9 3 4",nlb,Letter and 6 Numbers Correct,"Rs. 30,649,760.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 758,640.00",9483,First Number Correct,Rs. 40.00,"Rs. 3,442,040.00",86051,Letter Correct,Rs. 40.00,"Rs. 1,373,840.00",34346,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,000,000.00",10,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,410,000.00",94,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,918,000.00",959,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,907,400.00",9537,Last Number Correct,Rs. 40.00,"Rs. 3,779,760.00",94494,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,100,000.00",11,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 190,000.00",95,First 3 Numbers Correct,Rs. 200.00,"Rs. 187,200.00",936,2025-09-29,5967,mahajana_sampatha,E,01;08;06;08;01;01,"5967 Monday September 29, 2025 E 1 8 6 8 1 1",nlb,Letter and 6 Numbers Correct,"Rs. 30,320,616.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 636,000.00",7950,First Number Correct,Rs. 40.00,"Rs. 2,880,920.00",72023,Letter Correct,Rs. 40.00,"Rs. 1,158,960.00",28974,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,200,000.00",80,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,592,000.00",796,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,596,800.00",7984,Last Number Correct,Rs. 40.00,"Rs. 3,168,280.00",79207,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 160,000.00",80,First 3 Numbers Correct,Rs. 200.00,"Rs. 156,200.00",781,2025-09-28,5966,mahajana_sampatha,E,08;01;03;05;02;00,"5966 Sunday September 28, 2025 E 8 1 3 5 2 0",nlb,Letter and 6 Numbers Correct,"Rs. 30,115,008.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 720,160.00",9002,First Number Correct,Rs. 40.00,"Rs. 3,278,360.00",81959,Letter Correct,Rs. 40.00,"Rs. 1,307,120.00",32678,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,000,000.00",10,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,380,000.00",92,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,804,000.00",902,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,815,400.00",9077,Last Number Correct,Rs. 40.00,"Rs. 3,597,280.00",89932,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 178,000.00",89,First 3 Numbers Correct,Rs. 200.00,"Rs. 177,400.00",887,2025-09-27,5965,mahajana_sampatha,Q,04;07;04;03;01;08,"5965 Saturday September 27, 2025 Q 4 7 4 3 1 8",nlb,Letter and 6 Numbers Correct,"Rs. 29,789,352.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 747,120.00",9339,First Number Correct,Rs. 40.00,"Rs. 3,414,800.00",85370,Letter Correct,Rs. 40.00,"Rs. 1,368,760.00",34219,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,000,000.00",10,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,470,000.00",98,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,906,000.00",953,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,895,200.00",9476,Last Number Correct,Rs. 40.00,"Rs. 3,757,960.00",93949,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,000,000.00",10,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 176,000.00",88,First 3 Numbers Correct,Rs. 200.00,"Rs. 187,000.00",935,2025-09-26,5964,mahajana_sampatha,S,05;01;05;01;03;04,"5964 Friday September 26, 2025 S 5 1 5 1 3 4",nlb,Letter and 6 Numbers Correct,"Rs. 29,457,080.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 752,800.00",9410,First Number Correct,Rs. 40.00,"Rs. 3,432,960.00",85824,Letter Correct,Rs. 40.00,"Rs. 1,376,240.00",34406,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,395,000.00",93,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,892,000.00",946,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,911,400.00",9557,Last Number Correct,Rs. 40.00,"Rs. 3,778,360.00",94459,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 192,000.00",96,First 3 Numbers Correct,Rs. 200.00,"Rs. 187,800.00",939,2025-09-25,5963,mahajana_sampatha,E,01;06;07;01;06;07,"5963 Thursday September 25, 2025 E 1 6 7 1 6 7",nlb,Letter and 6 Numbers Correct,"Rs. 29,040,152.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 764,880.00",9561,First Number Correct,Rs. 40.00,"Rs. 3,484,760.00",87119,Letter Correct,Rs. 40.00,"Rs. 1,390,680.00",34767,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,000,000.00",10,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,425,000.00",95,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,938,000.00",969,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,934,000.00",9670,Last Number Correct,Rs. 40.00,"Rs. 3,830,120.00",95753,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 206,000.00",103,First 3 Numbers Correct,Rs. 200.00,"Rs. 191,000.00",955,2025-09-24,5962,mahajana_sampatha,Y,03;05;09;02;09;03,"5962 Wednesday September 24, 2025 Y 3 5 9 2 9 3",nlb,Letter and 6 Numbers Correct,"Rs. 28,654,080.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 769,840.00",9623,First Number Correct,Rs. 40.00,"Rs. 3,483,680.00",87092,Letter Correct,Rs. 40.00,"Rs. 1,398,440.00",34961,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,000,000.00",10,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,425,000.00",95,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,954,000.00",977,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,935,800.00",9679,Last Number Correct,Rs. 40.00,"Rs. 3,842,720.00",96068,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 700,000.00",7,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 204,000.00",102,First 3 Numbers Correct,Rs. 200.00,"Rs. 191,000.00",955,2025-09-23,5961,mahajana_sampatha,G,01;08;08;08;02;06,"5961 Tuesday September 23, 2025 G 1 8 8 8 2 6",nlb,Letter and 6 Numbers Correct,"Rs. 28,223,216.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 754,480.00",9431,First Number Correct,Rs. 40.00,"Rs. 3,429,320.00",85733,Letter Correct,Rs. 40.00,"Rs. 1,370,360.00",34259,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,365,000.00",91,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,916,000.00",958,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,903,000.00",9515,Last Number Correct,Rs. 40.00,"Rs. 3,779,840.00",94496,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 196,000.00",98,First 3 Numbers Correct,Rs. 200.00,"Rs. 192,800.00",964,2025-09-22,5960,mahajana_sampatha,W,03;00;03;06;01;00,"5960 Monday September 22, 2025 W 3 0 3 6 1 0",nlb,Letter and 6 Numbers Correct,"Rs. 27,823,776.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 637,120.00",7964,First Number Correct,Rs. 40.00,"Rs. 2,888,360.00",72209,Letter Correct,Rs. 40.00,"Rs. 1,156,960.00",28924,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,155,000.00",77,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,616,000.00",808,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,601,000.00",8005,Last Number Correct,Rs. 40.00,"Rs. 3,175,280.00",79382,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 148,000.00",74,First 3 Numbers Correct,Rs. 200.00,"Rs. 158,600.00",793,2025-09-21,5959,mahajana_sampatha,H,05;00;06;00;08;07,"5959 Sunday September 21, 2025 H 5 0 6 0 8 7",nlb,Letter and 6 Numbers Correct,"Rs. 27,588,360.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 723,120.00",9039,First Number Correct,Rs. 40.00,"Rs. 3,278,200.00",81955,Letter Correct,Rs. 40.00,"Rs. 1,301,760.00",32544,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,000,000.00",10,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,365,000.00",91,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,828,000.00",914,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,824,000.00",9120,Last Number Correct,Rs. 40.00,"Rs. 3,605,280.00",90132,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 176,000.00",88,First 3 Numbers Correct,Rs. 200.00,"Rs. 177,400.00",887,2025-09-20,5958,mahajana_sampatha,Y,09;09;08;03;03;01,"5958 Saturday September 20, 2025 Y 9 9 8 3 3 1",nlb,Letter and 6 Numbers Correct,"Rs. 27,277,232.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 742,560.00",9282,First Number Correct,Rs. 40.00,"Rs. 3,388,080.00",84702,Letter Correct,Rs. 40.00,"Rs. 1,361,840.00",34046,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,000,000.00",10,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,395,000.00",93,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,902,000.00",951,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,886,200.00",9431,Last Number Correct,Rs. 40.00,"Rs. 3,731,040.00",93276,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,000,000.00",10,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 180,000.00",90,First 3 Numbers Correct,Rs. 200.00,"Rs. 184,400.00",922,2025-09-19,5957,mahajana_sampatha,T,06;04;06;04;05;07,"5957 Friday September 19, 2025 T 6 4 6 4 5 7",nlb,Letter and 6 Numbers Correct,"Rs. 26,943,296.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 752,480.00",9406,First Number Correct,Rs. 40.00,"Rs. 3,428,120.00",85703,Letter Correct,Rs. 40.00,"Rs. 1,370,280.00",34257,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,440,000.00",96,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,884,000.00",942,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,906,600.00",9533,Last Number Correct,Rs. 40.00,"Rs. 3,768,600.00",94215,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,000,000.00",10,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 184,000.00",92,First 3 Numbers Correct,Rs. 200.00,"Rs. 191,000.00",955,2025-09-18,5956,mahajana_sampatha,G,06;00;00;01;05;09,"5956 Thursday September 18, 2025 G 6 0 0 1 5 9",nlb,Letter and 6 Numbers Correct,"Rs. 26,577,872.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 754,640.00",9433,First Number Correct,Rs. 40.00,"Rs. 3,464,840.00",86621,Letter Correct,Rs. 40.00,"Rs. 1,383,640.00",34591,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,000,000.00",10,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,470,000.00",98,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,934,000.00",967,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,926,000.00",9630,Last Number Correct,Rs. 40.00,"Rs. 3,804,040.00",95101,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 190,000.00",95,First 3 Numbers Correct,Rs. 200.00,"Rs. 191,600.00",958,2025-09-17,5955,mahajana_sampatha,J,03;08;07;03;09;01,"5955 Wednesday September 17, 2025 J 3 8 7 3 9 1",nlb,Letter and 6 Numbers Correct,"Rs. 26,211,104.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 766,880.00",9586,First Number Correct,Rs. 40.00,"Rs. 3,479,960.00",86999,Letter Correct,Rs. 40.00,"Rs. 1,393,520.00",34838,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,000,000.00",10,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,485,000.00",99,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,944,000.00",972,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,937,600.00",9688,Last Number Correct,Rs. 40.00,"Rs. 3,829,960.00",95749,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,100,000.00",11,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 194,000.00",97,First 3 Numbers Correct,Rs. 200.00,"Rs. 190,600.00",953,2025-09-16,5954,mahajana_sampatha,N,09;01;03;06;06;04,"5954 Tuesday September 16, 2025 N 9 1 3 6 6 4",nlb,Letter and 6 Numbers Correct,"Rs. 25,876,048.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 754,160.00",9427,First Number Correct,Rs. 40.00,"Rs. 3,450,800.00",86270,Letter Correct,Rs. 40.00,"Rs. 1,379,080.00",34477,6 Numbers Correct,"Rs. 2,500,000.00",Rs. 0.00,0,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,000,000.00",10,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,485,000.00",99,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,916,000.00",958,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,921,800.00",9609,Last Number Correct,Rs. 40.00,"Rs. 3,797,320.00",94933,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 200,000.00",100,First 3 Numbers Correct,Rs. 200.00,"Rs. 191,800.00",959,2025-09-15,5953,mahajana_sampatha,K,05;01;04;00;07;06,"5953 Monday September 15, 2025 K 5 1 4 0 7 6",nlb,Letter and 6 Numbers Correct,"Rs. 25,012,680.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 641,040.00",8013,First Number Correct,Rs. 40.00,"Rs. 2,918,840.00",72971,Letter Correct,Rs. 40.00,"Rs. 1,163,680.00",29092,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 700,000.00",7,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,200,000.00",80,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,620,000.00",810,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,619,600.00",8098,Last Number Correct,Rs. 40.00,"Rs. 3,204,640.00",80116,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 156,000.00",78,First 3 Numbers Correct,Rs. 200.00,"Rs. 161,200.00",806,2025-09-14,5952,mahajana_sampatha,U,02;01;09;01;04;08,"5952 Sunday September 14, 2025 U 2 1 9 1 4 8",nlb,Letter and 6 Numbers Correct,"Rs. 24,752,640.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 729,920.00",9124,First Number Correct,Rs. 40.00,"Rs. 3,320,120.00",83003,Letter Correct,Rs. 40.00,"Rs. 1,323,440.00",33086,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,425,000.00",95,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,846,000.00",923,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,842,200.00",9211,Last Number Correct,Rs. 40.00,"Rs. 3,651,360.00",91284,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 176,000.00",88,First 3 Numbers Correct,Rs. 200.00,"Rs. 179,000.00",895,2025-09-13,5951,mahajana_sampatha,U,03;07;09;04;02;03,"5951 Saturday September 13, 2025 U 3 7 9 4 2 3",nlb,Letter and 6 Numbers Correct,"Rs. 24,373,848.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 762,640.00",9533,First Number Correct,Rs. 40.00,"Rs. 3,472,080.00",86802,Letter Correct,Rs. 40.00,"Rs. 1,385,880.00",34647,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 5,000,000.00",2,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,485,000.00",99,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,922,000.00",961,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,929,800.00",9649,Last Number Correct,Rs. 40.00,"Rs. 3,821,240.00",95531,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,000,000.00",10,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 194,000.00",97,First 3 Numbers Correct,Rs. 200.00,"Rs. 192,000.00",960,2025-09-12,5950,mahajana_sampatha,M,09;06;05;02;06;06,"5950 Friday September 12, 2025 M 9 6 5 2 6 6",nlb,Letter and 6 Numbers Correct,"Rs. 24,373,848.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 761,360.00",9517,First Number Correct,Rs. 40.00,"Rs. 3,467,280.00",86682,Letter Correct,Rs. 40.00,"Rs. 1,386,120.00",34653,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,000,000.00",10,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,380,000.00",92,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,942,000.00",971,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,923,400.00",9617,Last Number Correct,Rs. 40.00,"Rs. 3,813,640.00",95341,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,000,000.00",10,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 196,000.00",98,First 3 Numbers Correct,Rs. 200.00,"Rs. 195,800.00",979,2025-09-11,5949,mahajana_sampatha,E,09;07;00;02;04;09,"5949 Thursday September 11, 2025 E 9 7 0 2 4 9",nlb,Letter and 6 Numbers Correct,"Rs. 24,007,608.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
